調査年,地域ID,検査施設,農産物カテゴリ,食品カテゴリ,食品名,食品詳細,検査方法,細菌名,検体数,陽性数,汚染率 (%),実施機関,調査名,source URL,備考
2002~2003,東京,,RTE魚介製品,魚介類,生魚卵,イクラ,定性検査,Listeria monocytogenes,30,3,,東京海洋大学,Incidence of Listeria monocytogenes in Raw Seafood Products in Japanese Retail Stores,https://pdf.sciencedirectassets.com/782803/1-s2.0-S0362028X05X65000/1-s2.0-S0362028X22009371/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEJH%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaCXVzLWVhc3QtMSJHMEUCIQDoIH2oHWYlAo1Qs6Ng0%2BFmCGhUUZqE9GoldLZuE%2BhVbQIgXYmyLj3uCRknUfDWRElji5aFfUA5aNlegChe4g3YiB4qsgUIKRAFGgwwNTkwMDM1NDY4NjUiDCBp%2FIg9NvDB4gbK2iqPBbRcPW0%2Fb3AZx%2F2SRhIlp6m1RX35PqVY4hg2hbn52V8U1C4mfB9aJPID6soSUL7F71OoLbX47%2BAwE%2BKuMQdKmOPdQVUlnjOExodWUE4moSkaOzHy5PWbyIGFDY1rpLcoRpSo7OINDyb7WVd8tbMThqbaCkxAfZ5VZqPq00c5q3KdXn5rw%2B%2FIjt22z8Lm%2FQPKdh0Sye6B19F5AbygKO4Rtjzfo84Vm9tvD0GTfceaA5EbEuMaVYL5mhvSw3ILnwLXHqw6Q7ZJe52Nnvi7U3ITEtwCOIB3vO00cYGvlHX8qVKmdVxL7jybHZRC1YYnImgZffFazF2A4EBiy1XXPc5UBDGAc45aba61meQJn2dK4ZdSRNBgCafeMWHPT9VEq4JCNAk64xOeikSB9WMIdrVQYXX67tytpqALb%2Fy40PlSt6swX96h%2BCl6DiUDVOW0%2FXd595%2FeVjek89nIoseP%2FkWxb8sreVfRNX49lia362rjsLZx65nHIRBgZhAm6t7NSC4wO%2B8LZNR%2FXXvG6JBBz%2FPO9o53u3Z57aqKQ%2Bx0O1H1AZyqXU%2B%2FbH1Yq7lRc6IIFYtFVTD4SoelmIOunhv0YrIZbru8%2BkEqV7byxcrzuRSoQG0BwJFIYCckuzbOrTUyIC6dlEA7s%2Fbtwo5KgerHJu84nsYdT1QQXEtZIRm%2BYyQni5GDCeklcTsKxWn4ICwFBogN2jWIVNmpjDuUR2%2B0ZJarIhcQPtJK4YuTkQR2lzV4bX3PWJzJCvj3jjbpb1ZEICyC2r4uW6JMx1tFcIpmqJACeddnnJQUPQ1nlKQhvLr21Cp44fm3JBsu7KGkEd%2FlgqjTTrIP37eKwDeIh%2BMo9QeOJYAL3YDLdYy%2F00p2lEu5kcswmKfhuQY6sQG5tOhin5DnrGWiQBCHUD3D8BAJVZP%2FsPu4qKBYf9bVwbmiB6wwJzNfGfe2w4grLXVXI4P3L65rrRlId5dmKLbJCrjeWW7gCguTK%2FVDqKAGXN1BVaDKCUojBRfusfIBujSnCiGtoQxrVhPH9wHBcVGUuxx9Jy2QhuF9vlYMwsnrb4CZZe%2FDTsWy8SXSpyU%2BNADFSPJCXEDA8HO8MLsszPBUfjY2C2TeNlwuVvHXa3UoCo0%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20241116T091018Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTYY672JQWI%2F20241116%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=0cdacefdec2b9d0f392bf9e2a2807c99af914905000ac9353c1688343abd5f4c&hash=6200b9311f37a93a20667a1f06b08ef4aece052a0ac45f563f8016f3abad58ec&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S0362028X22009371&tid=spdf-de57179e-7bfd-43f4-856d-cfc64387d385&sid=97d7aded66e26840c86850a0505616a62e34gxrqa&type=client&tsoh=d3d3LnNjaWVuY2VkaXJlY3QuY29t&ua=10165b0b5155565f030d51&rr=8e3658dc3dc40ac4&cc=jp,
2002~2003,東京,,RTE魚介製品,魚介類,生魚卵,トビコ,定性検査,Listeria monocytogenes,2,0,,東京海洋大学,Incidence of Listeria monocytogenes in Raw Seafood Products in Japanese Retail Stores,https://pdf.sciencedirectassets.com/782803/1-s2.0-S0362028X05X65000/1-s2.0-S0362028X22009371/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEJH%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaCXVzLWVhc3QtMSJHMEUCIQDoIH2oHWYlAo1Qs6Ng0%2BFmCGhUUZqE9GoldLZuE%2BhVbQIgXYmyLj3uCRknUfDWRElji5aFfUA5aNlegChe4g3YiB4qsgUIKRAFGgwwNTkwMDM1NDY4NjUiDCBp%2FIg9NvDB4gbK2iqPBbRcPW0%2Fb3AZx%2F2SRhIlp6m1RX35PqVY4hg2hbn52V8U1C4mfB9aJPID6soSUL7F71OoLbX47%2BAwE%2BKuMQdKmOPdQVUlnjOExodWUE4moSkaOzHy5PWbyIGFDY1rpLcoRpSo7OINDyb7WVd8tbMThqbaCkxAfZ5VZqPq00c5q3KdXn5rw%2B%2FIjt22z8Lm%2FQPKdh0Sye6B19F5AbygKO4Rtjzfo84Vm9tvD0GTfceaA5EbEuMaVYL5mhvSw3ILnwLXHqw6Q7ZJe52Nnvi7U3ITEtwCOIB3vO00cYGvlHX8qVKmdVxL7jybHZRC1YYnImgZffFazF2A4EBiy1XXPc5UBDGAc45aba61meQJn2dK4ZdSRNBgCafeMWHPT9VEq4JCNAk64xOeikSB9WMIdrVQYXX67tytpqALb%2Fy40PlSt6swX96h%2BCl6DiUDVOW0%2FXd595%2FeVjek89nIoseP%2FkWxb8sreVfRNX49lia362rjsLZx65nHIRBgZhAm6t7NSC4wO%2B8LZNR%2FXXvG6JBBz%2FPO9o53u3Z57aqKQ%2Bx0O1H1AZyqXU%2B%2FbH1Yq7lRc6IIFYtFVTD4SoelmIOunhv0YrIZbru8%2BkEqV7byxcrzuRSoQG0BwJFIYCckuzbOrTUyIC6dlEA7s%2Fbtwo5KgerHJu84nsYdT1QQXEtZIRm%2BYyQni5GDCeklcTsKxWn4ICwFBogN2jWIVNmpjDuUR2%2B0ZJarIhcQPtJK4YuTkQR2lzV4bX3PWJzJCvj3jjbpb1ZEICyC2r4uW6JMx1tFcIpmqJACeddnnJQUPQ1nlKQhvLr21Cp44fm3JBsu7KGkEd%2FlgqjTTrIP37eKwDeIh%2BMo9QeOJYAL3YDLdYy%2F00p2lEu5kcswmKfhuQY6sQG5tOhin5DnrGWiQBCHUD3D8BAJVZP%2FsPu4qKBYf9bVwbmiB6wwJzNfGfe2w4grLXVXI4P3L65rrRlId5dmKLbJCrjeWW7gCguTK%2FVDqKAGXN1BVaDKCUojBRfusfIBujSnCiGtoQxrVhPH9wHBcVGUuxx9Jy2QhuF9vlYMwsnrb4CZZe%2FDTsWy8SXSpyU%2BNADFSPJCXEDA8HO8MLsszPBUfjY2C2TeNlwuVvHXa3UoCo0%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20241116T091018Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTYY672JQWI%2F20241116%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=0cdacefdec2b9d0f392bf9e2a2807c99af914905000ac9353c1688343abd5f4c&hash=6200b9311f37a93a20667a1f06b08ef4aece052a0ac45f563f8016f3abad58ec&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S0362028X22009371&tid=spdf-de57179e-7bfd-43f4-856d-cfc64387d385&sid=97d7aded66e26840c86850a0505616a62e34gxrqa&type=client&tsoh=d3d3LnNjaWVuY2VkaXJlY3QuY29t&ua=10165b0b5155565f030d51&rr=8e3658dc3dc40ac4&cc=jp,
2002~2003,東京,,RTE魚介製品,魚介類,貝類,10種類,定性検査,Listeria monocytogenes,16,0,,東京海洋大学,Incidence of Listeria monocytogenes in Raw Seafood Products in Japanese Retail Stores,https://pdf.sciencedirectassets.com/782803/1-s2.0-S0362028X05X65000/1-s2.0-S0362028X22009371/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEJH%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaCXVzLWVhc3QtMSJHMEUCIQDoIH2oHWYlAo1Qs6Ng0%2BFmCGhUUZqE9GoldLZuE%2BhVbQIgXYmyLj3uCRknUfDWRElji5aFfUA5aNlegChe4g3YiB4qsgUIKRAFGgwwNTkwMDM1NDY4NjUiDCBp%2FIg9NvDB4gbK2iqPBbRcPW0%2Fb3AZx%2F2SRhIlp6m1RX35PqVY4hg2hbn52V8U1C4mfB9aJPID6soSUL7F71OoLbX47%2BAwE%2BKuMQdKmOPdQVUlnjOExodWUE4moSkaOzHy5PWbyIGFDY1rpLcoRpSo7OINDyb7WVd8tbMThqbaCkxAfZ5VZqPq00c5q3KdXn5rw%2B%2FIjt22z8Lm%2FQPKdh0Sye6B19F5AbygKO4Rtjzfo84Vm9tvD0GTfceaA5EbEuMaVYL5mhvSw3ILnwLXHqw6Q7ZJe52Nnvi7U3ITEtwCOIB3vO00cYGvlHX8qVKmdVxL7jybHZRC1YYnImgZffFazF2A4EBiy1XXPc5UBDGAc45aba61meQJn2dK4ZdSRNBgCafeMWHPT9VEq4JCNAk64xOeikSB9WMIdrVQYXX67tytpqALb%2Fy40PlSt6swX96h%2BCl6DiUDVOW0%2FXd595%2FeVjek89nIoseP%2FkWxb8sreVfRNX49lia362rjsLZx65nHIRBgZhAm6t7NSC4wO%2B8LZNR%2FXXvG6JBBz%2FPO9o53u3Z57aqKQ%2Bx0O1H1AZyqXU%2B%2FbH1Yq7lRc6IIFYtFVTD4SoelmIOunhv0YrIZbru8%2BkEqV7byxcrzuRSoQG0BwJFIYCckuzbOrTUyIC6dlEA7s%2Fbtwo5KgerHJu84nsYdT1QQXEtZIRm%2BYyQni5GDCeklcTsKxWn4ICwFBogN2jWIVNmpjDuUR2%2B0ZJarIhcQPtJK4YuTkQR2lzV4bX3PWJzJCvj3jjbpb1ZEICyC2r4uW6JMx1tFcIpmqJACeddnnJQUPQ1nlKQhvLr21Cp44fm3JBsu7KGkEd%2FlgqjTTrIP37eKwDeIh%2BMo9QeOJYAL3YDLdYy%2F00p2lEu5kcswmKfhuQY6sQG5tOhin5DnrGWiQBCHUD3D8BAJVZP%2FsPu4qKBYf9bVwbmiB6wwJzNfGfe2w4grLXVXI4P3L65rrRlId5dmKLbJCrjeWW7gCguTK%2FVDqKAGXN1BVaDKCUojBRfusfIBujSnCiGtoQxrVhPH9wHBcVGUuxx9Jy2QhuF9vlYMwsnrb4CZZe%2FDTsWy8SXSpyU%2BNADFSPJCXEDA8HO8MLsszPBUfjY2C2TeNlwuVvHXa3UoCo0%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20241116T091018Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTYY672JQWI%2F20241116%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=0cdacefdec2b9d0f392bf9e2a2807c99af914905000ac9353c1688343abd5f4c&hash=6200b9311f37a93a20667a1f06b08ef4aece052a0ac45f563f8016f3abad58ec&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S0362028X22009371&tid=spdf-de57179e-7bfd-43f4-856d-cfc64387d385&sid=97d7aded66e26840c86850a0505616a62e34gxrqa&type=client&tsoh=d3d3LnNjaWVuY2VkaXJlY3QuY29t&ua=10165b0b5155565f030d51&rr=8e3658dc3dc40ac4&cc=jp,
2018,,,,青果物,スプラウト,かいわれ大根,定性検査,Salmonella spp.,261,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,,青果物,スプラウト,ブロッコリー,定性検査,Salmonella spp.,69,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,,青果物,スプラウト,豆苗,定性検査,Salmonella spp.,62,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,かいわれ大根,定性検査,Salmonella spp.,321,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,ブロッコリー,定性検査,Salmonella spp.,93,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,豆苗,定性検査,Salmonella spp.,84,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,,青果物,スプラウト,かいわれ大根,定性検査,Listeria monocytogenes,261,1,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,,青果物,スプラウト,ブロッコリー,定性検査,Listeria monocytogenes,69,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,,青果物,スプラウト,豆苗,定性検査,Listeria monocytogenes,62,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,かいわれ大根,定性検査,Listeria monocytogenes,321,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,ブロッコリー,定性検査,Listeria monocytogenes,93,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,豆苗,定性検査,Listeria monocytogenes,84,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,,青果物,スプラウト,かいわれ大根,定性検査,Escherichia coli O157,261,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,,青果物,スプラウト,ブロッコリー,定性検査,Escherichia coli O157,69,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,,青果物,スプラウト,豆苗,定性検査,Escherichia coli O157,62,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,かいわれ大根,定性検査,Escherichia coli O157,321,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,ブロッコリー,定性検査,Escherichia coli O157,93,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,豆苗,定性検査,Escherichia coli O157,84,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,かいわれ大根,定性検査,Escherichia coli O26,321,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,ブロッコリー,定性検査,Escherichia coli O26,93,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,豆苗,定性検査,Escherichia coli O26,84,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,かいわれ大根,定性検査,Escherichia coli O103,321,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,ブロッコリー,定性検査,Escherichia coli O103,93,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,,青果物,スプラウト,豆苗,定性検査,Escherichia coli O103,84,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Salmonella spp.,66,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Salmonella spp.,66,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Salmonella spp.,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Salmonella spp.,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Salmonella spp.,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Salmonella spp.,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2021,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Salmonella spp.,107,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2021,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Salmonella spp.,107,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2022,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Salmonella spp.,106,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2022,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Salmonella spp.,106,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Listeria monocytogenes,66,1,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Listeria monocytogenes,66,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Listeria monocytogenes,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Listeria monocytogenes,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Listeria monocytogenes,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Listeria monocytogenes,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2021,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Listeria monocytogenes,107,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2021,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Listeria monocytogenes,107,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2022,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Listeria monocytogenes,106,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2022,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Listeria monocytogenes,106,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O157,66,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2018,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O157,66,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O157,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O157,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O157,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O157,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2021,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O157,107,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2021,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O157,107,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2022,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O157,106,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2022,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O157,106,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O26,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O26,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O26,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O26,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2021,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O26,107,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2021,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O26,107,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2022,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O26,106,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2022,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O26,106,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O103,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2019,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O103,83,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O103,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2020,,,原料種子,青果物,原料種子（スプラウト）,栽培処理なし,定性検査,Escherichia coli O103,95,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
2021,,,原料種子,青果物,原料種子（スプラウト）,栽培処理あり,定性検査,Escherichia coli O103,107,0,,農林水産省,スプラウトの微生物実態調査の結果,https://www.maff.go.jp/j/syouan/nouan/kome/k_yasai/attach/pdf/index-7.pdf,
